id,event_id,latitude,longitude,utc_offset,source,type,date_time,event_name,fccs_number,fuelbed_fractions,heat,pm2.5,pm10,co,co2,ch4,nh3,so2,voc,nox,consumption_total,consumption_flaming,consumption_smoldering,consumption_residual,area,elevation,slope,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,canopy_consumption_pct,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,state,county,country
202303070000_202303142359_91945974-274435612,,32.51757,-98.92596,-05:00,VIIRSNOAA375,WF,20230315,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51822,-98.92017,-05:00,VIIRSNOAA375,WF,20230315,,232,232 0.5; 411 0.5,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51886,-98.9144,-05:00,VIIRSNOAA375,WF,20230315,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51692,-98.93179,-05:00,VIIRSNOAA375,WF,20230315,,411,411 1.0,,,,,,,,,,,,,,,83.47318994889265,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52083,-98.93236,-05:00,VIIRSNOAA375,WF,20230315,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52148,-98.92656,-05:00,VIIRSNOAA375,WF,20230316,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52212,-98.92078,-05:00,VIIRSNOAA375,WF,20230316,,232,232 0.5; 411 0.5,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51757,-98.92596,-05:00,VIIRSNOAA375,WF,20230316,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51822,-98.92017,-05:00,VIIRSNOAA375,WF,20230316,,232,232 0.5; 411 0.5,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51886,-98.9144,-05:00,VIIRSNOAA375,WF,20230316,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51692,-98.93179,-05:00,VIIRSNOAA375,WF,20230316,,411,411 1.0,,,,,,,,,,,,,,,83.47318994889265,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52083,-98.93236,-05:00,VIIRSNOAA375,WF,20230316,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52148,-98.92656,-05:00,VIIRSNOAA375,WF,20230317,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52212,-98.92078,-05:00,VIIRSNOAA375,WF,20230317,,232,232 0.5; 411 0.5,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51757,-98.92596,-05:00,VIIRSNOAA375,WF,20230317,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51822,-98.92017,-05:00,VIIRSNOAA375,WF,20230317,,232,232 0.5; 411 0.5,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51886,-98.9144,-05:00,VIIRSNOAA375,WF,20230317,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.51692,-98.93179,-05:00,VIIRSNOAA375,WF,20230317,,411,411 1.0,,,,,,,,,,,,,,,83.47318994889265,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91945974-274435612,,32.52083,-98.93236,-05:00,VIIRSNOAA375,WF,20230317,,411,411 0.75; 232 0.25,,,,,,,,,,,,,,,124.50238500851786,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414137-274414137,,31.9451,-103.5859,-05:00,VIIRS375,WF,20230313,,49,49 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414137-274414137,,31.9451,-103.5859,-05:00,VIIRS375,WF,20230314,,49,49 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414137-274414137,,31.9451,-103.5859,-05:00,VIIRS375,WF,20230315,,49,49 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414137-274414137,,31.9451,-103.5859,-05:00,VIIRS375,WF,20230316,,49,49 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414137-274414137,,31.9451,-103.5859,-05:00,VIIRS375,WF,20230317,,49,49 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91561503-274433945,,31.44438,-107.9622,-06:00,VIIRS375,WF,20230313,,,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91561503-274433945,,31.44438,-107.9622,-06:00,VIIRS375,WF,20230314,,,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91561503-274433945,,31.44438,-107.9622,-06:00,VIIRS375,WF,20230315,,,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91561503-274433945,,31.44438,-107.9622,-06:00,VIIRS375,WF,20230316,,,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91561503-274433945,,31.44438,-107.9622,-06:00,VIIRS375,WF,20230317,,,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274373452-274414729,,31.45113,-101.7888,-05:00,VIIRS375,WF,20230313,,232,232 1.0,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274373452-274414729,,31.45113,-101.7888,-05:00,VIIRS375,WF,20230314,,232,232 1.0,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274373452-274414729,,31.45113,-101.7888,-05:00,VIIRS375,WF,20230315,,232,232 1.0,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274373452-274414729,,31.45113,-101.7888,-05:00,VIIRS375,WF,20230316,,232,232 1.0,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274373452-274414729,,31.45113,-101.7888,-05:00,VIIRS375,WF,20230317,,232,232 1.0,,,,,,,,,,,,,,,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414546-274414546,,31.46047,-101.7604,-05:00,VIIRSNOAA375,WF,20230313,,232,232 1.0,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414546-274414546,,31.46047,-101.7604,-05:00,VIIRSNOAA375,WF,20230314,,232,232 1.0,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414546-274414546,,31.46047,-101.7604,-05:00,VIIRSNOAA375,WF,20230315,,232,232 1.0,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414546-274414546,,31.46047,-101.7604,-05:00,VIIRSNOAA375,WF,20230316,,232,232 1.0,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274414546-274414546,,31.46047,-101.7604,-05:00,VIIRSNOAA375,WF,20230317,,232,232 1.0,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274280158-274436320,,31.46658,-101.6351,-05:00,VIIRSNOAA375,WF,20230313,,232,232 1.0,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274280158-274436320,,31.46658,-101.6351,-05:00,VIIRSNOAA375,WF,20230314,,232,232 1.0,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274280158-274436320,,31.46658,-101.6351,-05:00,VIIRSNOAA375,WF,20230315,,232,232 1.0,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274280158-274436320,,31.46658,-101.6351,-05:00,VIIRSNOAA375,WF,20230316,,232,232 1.0,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274280158-274436320,,31.46658,-101.6351,-05:00,VIIRSNOAA375,WF,20230317,,232,232 1.0,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274401573-274401573,,30.40895,-107.1613,-07:00,HMS_GOES16,WF,20230313,,,,,,,,,,,,,,,,,,58.8875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274401573-274401573,,30.40895,-107.1613,-07:00,HMS_GOES16,WF,20230314,,,,,,,,,,,,,,,,,,58.8875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274401573-274401573,,30.40895,-107.1613,-07:00,HMS_GOES16,WF,20230315,,,,,,,,,,,,,,,,,,58.8875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274401573-274401573,,30.40895,-107.1613,-07:00,HMS_GOES16,WF,20230316,,,,,,,,,,,,,,,,,,58.8875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274401573-274401573,,30.40895,-107.1613,-07:00,HMS_GOES16,WF,20230317,,,,,,,,,,,,,,,,,,58.8875,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012962-92012962,,30.4231,-88.6732,-05:00,G16,WF,20230313,,165,165 1.0,,,,,,,,,,,,,,,235.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012962-92012962,,30.4231,-88.6732,-05:00,G16,WF,20230314,,165,165 1.0,,,,,,,,,,,,,,,235.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012962-92012962,,30.4231,-88.6732,-05:00,G16,WF,20230315,,165,165 1.0,,,,,,,,,,,,,,,235.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012962-92012962,,30.4231,-88.6732,-05:00,G16,WF,20230316,,165,165 1.0,,,,,,,,,,,,,,,235.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012962-92012962,,30.4231,-88.6732,-05:00,G16,WF,20230317,,165,165 1.0,,,,,,,,,,,,,,,235.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274413566-274413566,,30.4308,-98.8174,-06:00,VIIRS750,WF,20230313,,411,411 1.0,,,,,,,,,,,,,,,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274413566-274413566,,30.4308,-98.8174,-06:00,VIIRS750,WF,20230314,,411,411 1.0,,,,,,,,,,,,,,,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274413566-274413566,,30.4308,-98.8174,-06:00,VIIRS750,WF,20230315,,411,411 1.0,,,,,,,,,,,,,,,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274413566-274413566,,30.4308,-98.8174,-06:00,VIIRS750,WF,20230316,,411,411 1.0,,,,,,,,,,,,,,,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274413566-274413566,,30.4308,-98.8174,-06:00,VIIRS750,WF,20230317,,411,411 1.0,,,,,,,,,,,,,,,207.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91981820-91981820,,32.8391,-100.0808,-05:00,G16,WF,20230313,,232,232 1.0,,,,,,,,,,,,,,,274.85,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91981820-91981820,,32.8391,-100.0808,-05:00,G16,WF,20230314,,232,232 1.0,,,,,,,,,,,,,,,274.85,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91981820-91981820,,32.8391,-100.0808,-05:00,G16,WF,20230315,,232,232 1.0,,,,,,,,,,,,,,,274.85,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91981820-91981820,,32.8391,-100.0808,-05:00,G16,WF,20230316,,232,232 1.0,,,,,,,,,,,,,,,274.85,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91981820-91981820,,32.8391,-100.0808,-05:00,G16,WF,20230317,,232,232 1.0,,,,,,,,,,,,,,,274.85,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432859-274432859,,32.84518,-98.90675,-05:00,VIIRS375,WF,20230313,,411,411 0.75; 133 0.25,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432859-274432859,,32.84518,-98.90675,-05:00,VIIRS375,WF,20230314,,411,411 0.75; 133 0.25,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432859-274432859,,32.84518,-98.90675,-05:00,VIIRS375,WF,20230315,,411,411 0.75; 133 0.25,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432859-274432859,,32.84518,-98.90675,-05:00,VIIRS375,WF,20230316,,411,411 0.75; 133 0.25,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432859-274432859,,32.84518,-98.90675,-05:00,VIIRS375,WF,20230317,,411,411 0.75; 133 0.25,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.81079,-104.1867,-06:00,VIIRSNOAA375,WF,20230313,,232,232 0.75; 49 0.25,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.818,-104.1894,-06:00,VIIRSNOAA375,WF,20230313,,232,232 0.5; 49 0.5,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.81079,-104.1867,-06:00,VIIRSNOAA375,WF,20230314,,232,232 0.75; 49 0.25,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.818,-104.1894,-06:00,VIIRSNOAA375,WF,20230314,,232,232 0.5; 49 0.5,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.81079,-104.1867,-06:00,VIIRSNOAA375,WF,20230315,,232,232 0.75; 49 0.25,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.818,-104.1894,-06:00,VIIRSNOAA375,WF,20230315,,232,232 0.5; 49 0.5,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.81079,-104.1867,-06:00,VIIRSNOAA375,WF,20230316,,232,232 0.75; 49 0.25,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.818,-104.1894,-06:00,VIIRSNOAA375,WF,20230316,,232,232 0.5; 49 0.5,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.81079,-104.1867,-06:00,VIIRSNOAA375,WF,20230317,,232,232 0.75; 49 0.25,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274311299-274414506,,32.818,-104.1894,-06:00,VIIRSNOAA375,WF,20230317,,232,232 0.5; 49 0.5,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82498,-100.0695,-05:00,VIIRS375,WF,20230313,,232,232 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82447,-100.0603,-05:00,VIIRSNOAA375,WF,20230313,,232,232 1.0,,,,,,,,,,,,,,,193.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82498,-100.0695,-05:00,VIIRS375,WF,20230314,,232,232 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82447,-100.0603,-05:00,VIIRSNOAA375,WF,20230314,,232,232 1.0,,,,,,,,,,,,,,,193.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82498,-100.0695,-05:00,VIIRS375,WF,20230315,,232,232 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82447,-100.0603,-05:00,VIIRSNOAA375,WF,20230315,,232,232 1.0,,,,,,,,,,,,,,,193.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82498,-100.0695,-05:00,VIIRS375,WF,20230316,,232,232 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82447,-100.0603,-05:00,VIIRSNOAA375,WF,20230316,,232,232 1.0,,,,,,,,,,,,,,,193.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82498,-100.0695,-05:00,VIIRS375,WF,20230317,,232,232 1.0,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433216-274436600,,32.82447,-100.0603,-05:00,VIIRSNOAA375,WF,20230317,,232,232 1.0,,,,,,,,,,,,,,,193.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92019424-92019424,,32.9628,-87.421,-05:00,G16,WF,20230313,,180,180 1.0,,,,,,,,,,,,,,,101.15,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92019424-92019424,,32.9628,-87.421,-05:00,G16,WF,20230314,,180,180 1.0,,,,,,,,,,,,,,,101.15,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92019424-92019424,,32.9628,-87.421,-05:00,G16,WF,20230315,,180,180 1.0,,,,,,,,,,,,,,,101.15,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92019424-92019424,,32.9628,-87.421,-05:00,G16,WF,20230316,,180,180 1.0,,,,,,,,,,,,,,,101.15,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92019424-92019424,,32.9628,-87.421,-05:00,G16,WF,20230317,,180,180 1.0,,,,,,,,,,,,,,,101.15,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91993614-91993614,,32.9633,-87.4441,-05:00,G16,WF,20230313,,180,180 1.0,,,,,,,,,,,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91993614-91993614,,32.9633,-87.4441,-05:00,G16,WF,20230314,,180,180 1.0,,,,,,,,,,,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91993614-91993614,,32.9633,-87.4441,-05:00,G16,WF,20230315,,180,180 1.0,,,,,,,,,,,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91993614-91993614,,32.9633,-87.4441,-05:00,G16,WF,20230316,,180,180 1.0,,,,,,,,,,,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_91993614-91993614,,32.9633,-87.4441,-05:00,G16,WF,20230317,,180,180 1.0,,,,,,,,,,,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012960-274435595,,32.9755,-87.465,-05:00,VIIRS750,WF,20230313,,180,180 1.0,,,,,,,,,,,,,,,93.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012960-274435595,,32.9755,-87.465,-05:00,VIIRS750,WF,20230314,,180,180 1.0,,,,,,,,,,,,,,,93.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012960-274435595,,32.9755,-87.465,-05:00,VIIRS750,WF,20230315,,180,180 1.0,,,,,,,,,,,,,,,93.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012960-274435595,,32.9755,-87.465,-05:00,VIIRS750,WF,20230316,,180,180 1.0,,,,,,,,,,,,,,,93.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_92012960-274435595,,32.9755,-87.465,-05:00,VIIRS750,WF,20230317,,180,180 1.0,,,,,,,,,,,,,,,93.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.86005,-95.89761,-05:00,VIIRSNOAA375,WF,20230313,,161,161 0.33; 264 0.33; 283 0.33,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.8577,-95.89591,-05:00,VIIRSNOAA375,WF,20230313,,161,161 0.5; 264 0.25; 283 0.25,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.86005,-95.89761,-05:00,VIIRSNOAA375,WF,20230314,,161,161 0.33; 264 0.33; 283 0.33,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.8577,-95.89591,-05:00,VIIRSNOAA375,WF,20230314,,161,161 0.5; 264 0.25; 283 0.25,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.86005,-95.89761,-05:00,VIIRSNOAA375,WF,20230315,,161,161 0.33; 264 0.33; 283 0.33,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.8577,-95.89591,-05:00,VIIRSNOAA375,WF,20230315,,161,161 0.5; 264 0.25; 283 0.25,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.86005,-95.89761,-05:00,VIIRSNOAA375,WF,20230316,,161,161 0.33; 264 0.33; 283 0.33,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.8577,-95.89591,-05:00,VIIRSNOAA375,WF,20230316,,161,161 0.5; 264 0.25; 283 0.25,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.86005,-95.89761,-05:00,VIIRSNOAA375,WF,20230317,,161,161 0.33; 264 0.33; 283 0.33,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274434538-274435265,,32.8577,-95.89591,-05:00,VIIRSNOAA375,WF,20230317,,161,161 0.5; 264 0.25; 283 0.25,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432567-274435597,,33.03481,-87.62646,-05:00,VIIRS375,WF,20230313,,283,283 1.0,,,,,,,,,,,,,,,82.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432567-274435597,,33.03481,-87.62646,-05:00,VIIRS375,WF,20230314,,283,283 1.0,,,,,,,,,,,,,,,82.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432567-274435597,,33.03481,-87.62646,-05:00,VIIRS375,WF,20230315,,283,283 1.0,,,,,,,,,,,,,,,82.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432567-274435597,,33.03481,-87.62646,-05:00,VIIRS375,WF,20230316,,283,283 1.0,,,,,,,,,,,,,,,82.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274432567-274435597,,33.03481,-87.62646,-05:00,VIIRS375,WF,20230317,,283,283 1.0,,,,,,,,,,,,,,,82.86666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433819-274433819,,33.06386,-95.65585,-05:00,VIIRS375,WF,20230313,,283,283 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433819-274433819,,33.06386,-95.65585,-05:00,VIIRS375,WF,20230314,,283,283 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433819-274433819,,33.06386,-95.65585,-05:00,VIIRS375,WF,20230315,,283,283 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433819-274433819,,33.06386,-95.65585,-05:00,VIIRS375,WF,20230316,,283,283 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274433819-274433819,,33.06386,-95.65585,-05:00,VIIRS375,WF,20230317,,283,283 1.0,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391758-274433936,,33.08449,-86.00562,-05:00,VIIRS375,WF,20230313,,275,275 1.0,,,,,,,,,,,,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391758-274433936,,33.08449,-86.00562,-05:00,VIIRS375,WF,20230314,,275,275 1.0,,,,,,,,,,,,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391758-274433936,,33.08449,-86.00562,-05:00,VIIRS375,WF,20230315,,275,275 1.0,,,,,,,,,,,,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,
202303070000_202303142359_274391758-274433936,,33.08449,-86.00562,-05:00,VIIRS375,WF,20230316,,275,275 1.0,,,,,,,,,,,,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,
